340.06	0.00
340.44	220.00
340.81	226.00
341.19	228.00
341.57	229.00
341.95	229.00
342.32	227.00
342.70	231.00
343.08	229.00
343.46	228.00
343.84	234.00
344.21	233.00
344.59	231.00
344.97	230.00
345.35	229.00
345.72	232.00
346.10	236.00
346.48	228.00
346.86	232.00
347.23	230.00
347.61	237.00
347.99	234.00
348.37	234.00
348.74	232.00
349.12	227.00
349.50	231.00
349.88	239.00
350.25	235.00
350.63	234.00
351.01	233.00
351.38	235.00
351.76	233.00
352.14	236.00
352.52	233.00
352.89	234.00
353.27	243.00
353.65	236.00
354.02	233.00
354.40	235.00
354.78	239.00
355.15	241.00
355.53	243.00
355.91	236.00
356.28	237.00
356.66	236.00
357.04	238.00
357.41	237.00
357.79	244.00
358.17	237.00
358.54	239.00
358.92	238.00
359.30	237.00
359.67	237.00
360.05	238.00
360.42	243.00
360.80	237.00
361.18	241.00
361.55	241.00
361.93	238.00
362.31	242.00
362.68	242.00
363.06	239.00
363.43	239.00
363.81	239.00
364.19	240.00
364.56	246.00
364.94	237.00
365.31	244.00
365.69	247.00
366.06	246.00
366.44	242.00
366.82	246.00
367.19	247.00
367.57	239.00
367.94	241.00
368.32	247.00
368.69	244.00
369.07	241.00
369.45	247.00
369.82	243.00
370.20	246.00
370.57	252.00
370.95	243.00
371.32	246.00
371.70	248.00
372.07	242.00
372.45	245.00
372.82	249.00
373.20	249.00
373.57	248.00
373.95	246.00
374.32	247.00
374.70	244.00
375.07	253.00
375.45	250.00
375.82	246.00
376.20	247.00
376.57	250.00
376.95	247.00
377.32	248.00
377.70	248.00
378.07	253.00
378.45	246.00
378.82	254.00
379.19	247.00
379.57	252.00
379.94	250.00
380.32	261.00
380.69	253.00
381.07	258.00
381.44	249.00
381.82	255.00
382.19	257.00
382.56	252.00
382.94	260.00
383.31	254.00
383.69	250.00
384.06	258.00
384.43	260.00
384.81	253.00
385.18	259.00
385.56	252.00
385.93	257.00
386.30	255.00
386.68	262.00
387.05	260.00
387.43	259.00
387.80	261.00
388.17	264.00
388.55	259.00
388.92	264.00
389.29	265.00
389.67	267.00
390.04	256.00
390.41	265.00
390.79	262.00
391.16	263.00
391.54	265.00
391.91	267.00
392.28	264.00
392.66	270.00
393.03	268.00
393.40	275.00
393.77	268.00
394.15	267.00
394.52	268.00
394.89	274.00
395.27	270.00
395.64	278.00
396.01	272.00
396.39	271.00
396.76	269.00
397.13	278.00
397.50	274.00
397.88	279.00
398.25	275.00
398.62	279.00
