339.89	0.00
340.27	259.00
340.65	262.00
341.03	263.00
341.41	268.00
341.79	285.00
342.18	266.00
342.56	269.00
342.94	265.00
343.32	278.00
343.70	273.00
344.08	269.00
344.46	271.00
344.84	269.00
345.22	273.00
345.60	275.00
345.98	308.00
346.36	268.00
346.74	275.00
347.12	276.00
347.50	309.00
347.89	271.00
348.27	271.00
348.65	268.00
349.03	267.00
349.41	277.00
349.79	274.00
350.17	285.00
350.55	293.00
350.93	292.00
351.31	293.00
351.69	300.00
352.07	301.00
352.45	293.00
352.83	290.00
353.21	301.00
353.59	304.00
353.97	297.00
354.35	299.00
354.72	294.00
355.10	291.00
355.48	292.00
355.86	293.00
356.24	289.00
356.62	287.00
357.00	328.00
357.38	299.00
357.76	286.00
358.14	288.00
358.52	286.00
358.90	300.00
359.28	288.00
359.66	290.00
360.04	289.00
360.41	295.00
360.79	286.00
361.17	288.00
361.55	285.00
361.93	287.00
362.31	281.00
362.69	293.00
363.07	293.00
363.45	341.00
363.82	288.00
364.20	286.00
364.58	291.00
364.96	298.00
365.34	295.00
365.72	292.00
366.10	290.00
366.47	289.00
366.85	292.00
367.23	290.00
367.61	293.00
367.99	290.00
368.37	283.00
368.74	287.00
369.12	286.00
369.50	283.00
369.88	337.00
370.26	330.00
370.64	287.00
371.01	290.00
371.39	284.00
371.77	285.00
372.15	292.00
372.52	287.00
372.90	288.00
373.28	299.00
373.66	292.00
374.04	284.00
374.41	294.00
374.79	324.00
375.17	285.00
375.55	289.00
375.92	303.00
376.30	289.00
376.68	290.00
377.06	294.00
377.43	289.00
377.81	289.00
378.19	289.00
378.56	289.00
378.94	293.00
379.32	289.00
379.70	290.00
380.07	293.00
380.45	298.00
380.83	286.00
381.20	291.00
381.58	290.00
381.96	313.00
382.33	301.00
382.71	286.00
383.09	297.00
383.46	295.00
383.84	289.00
384.22	286.00
384.59	288.00
384.97	288.00
385.35	293.00
385.72	292.00
386.10	287.00
386.48	298.00
386.85	298.00
387.23	291.00
387.60	293.00
387.98	293.00
388.36	290.00
388.73	292.00
389.11	297.00
389.49	291.00
389.86	289.00
390.24	321.00
390.61	297.00
390.99	310.00
391.36	294.00
391.74	293.00
392.12	297.00
392.49	296.00
392.87	294.00
393.24	294.00
393.62	292.00
393.99	291.00
394.37	295.00
394.75	291.00
395.12	290.00
395.50	291.00
395.87	303.00
396.25	294.00
396.62	306.00
397.00	302.00
397.37	291.00
397.75	302.00
398.12	292.00
398.50	292.00
398.87	289.00
399.25	289.00
399.62	296.00
400.00	293.00
400.37	295.00
400.75	328.00
401.12	288.00
401.50	293.00
401.87	296.00
402.25	362.00
402.62	297.00
403.00	299.00
403.37	294.00
403.75	290.00
404.12	291.00
404.49	298.00
404.87	297.00
405.24	299.00
405.62	294.00
405.99	295.00
406.37	301.00
406.74	298.00
407.11	290.00
407.49	296.00
407.86	360.00
408.24	301.00
408.61	298.00
408.98	295.00
409.36	292.00
409.73	296.00
410.11	304.00
410.48	304.00
410.85	289.00
411.23	295.00
411.60	300.00
411.97	290.00
412.35	295.00
412.72	291.00
413.10	293.00
413.47	296.00
413.84	299.00
414.22	302.00
414.59	292.00
414.96	292.00
415.34	323.00
415.71	302.00
416.08	300.00
416.45	298.00
416.83	295.00
417.20	309.00
417.57	298.00
417.95	301.00
418.32	298.00
418.69	300.00
419.07	297.00
419.44	290.00
419.81	308.00
420.18	299.00
420.56	298.00
420.93	301.00
421.30	298.00
421.67	299.00
422.05	300.00
422.42	307.00
422.79	300.00
423.16	296.00
423.54	296.00
423.91	300.00
424.28	302.00
424.65	301.00
425.03	304.00
425.40	310.00
425.77	305.00
426.14	304.00
426.51	292.00
426.89	298.00
427.26	300.00
427.63	303.00
428.00	304.00
428.37	302.00
428.75	298.00
429.12	301.00
429.49	301.00
429.86	299.00
430.23	293.00
430.60	306.00
430.98	303.00
431.35	300.00
431.72	309.00
432.09	295.00
432.46	303.00
432.83	312.00
433.20	303.00
433.58	315.00
433.95	306.00
434.32	308.00
434.69	303.00
435.06	313.00
435.43	301.00
435.80	305.00
436.17	312.00
436.54	303.00
436.92	306.00
437.29	304.00
437.66	305.00
438.03	308.00
438.40	320.00
438.77	315.00
439.14	311.00
439.51	304.00
439.88	313.00
440.25	301.00
440.62	317.00
440.99	316.00
441.36	307.00
441.73	312.00
442.10	307.00
442.47	310.00
442.84	305.00
443.21	312.00
443.58	311.00
443.96	318.00
444.33	311.00
444.70	307.00
445.07	313.00
445.44	310.00
445.81	338.00
446.17	314.00
446.54	322.00
446.91	311.00
447.28	314.00
447.65	323.00
448.02	308.00
448.39	315.00
448.76	318.00
449.13	313.00
449.50	320.00
449.87	307.00
450.24	316.00
450.61	349.00
450.98	313.00
451.35	321.00
451.72	319.00
452.09	320.00
452.46	317.00
452.83	323.00
453.19	317.00
453.56	317.00
453.93	312.00
454.30	324.00
454.67	326.00
455.04	317.00
455.41	321.00
455.78	313.00
456.15	321.00
456.51	336.00
456.88	321.00
457.25	311.00
457.62	321.00
457.99	320.00
458.36	325.00
458.73	318.00
459.09	413.00
459.46	323.00
459.83	322.00
460.20	324.00
460.57	318.00
460.94	325.00
461.30	324.00
461.67	317.00
462.04	348.00
462.41	322.00
462.78	321.00
463.14	328.00
463.51	323.00
463.88	328.00
464.25	327.00
464.62	323.00
464.98	323.00
465.35	323.00
465.72	333.00
466.09	331.00
466.45	323.00
466.82	326.00
467.19	324.00
467.56	325.00
467.92	333.00
468.29	325.00
468.66	331.00
469.03	334.00
469.39	335.00
469.76	328.00
470.13	351.00
470.50	333.00
470.86	335.00
471.23	329.00
471.60	337.00
471.96	331.00
472.33	340.00
472.70	335.00
473.06	342.00
473.43	337.00
473.80	344.00
474.16	338.00
474.53	343.00
474.90	335.00
475.26	329.00
475.63	332.00
476.00	344.00
476.36	341.00
476.73	350.00
477.10	334.00
477.46	343.00
477.83	342.00
478.20	337.00
478.56	342.00
478.93	356.00
479.29	339.00
479.66	343.00
480.03	351.00
480.39	352.00
480.76	343.00
481.12	355.00
481.49	342.00
481.86	349.00
482.22	354.00
482.59	351.00
482.95	347.00
483.32	349.00
483.68	352.00
484.05	346.00
484.42	365.00
484.78	355.00
485.15	341.00
485.51	352.00
485.88	355.00
486.24	355.00
486.61	355.00
486.97	356.00
487.34	361.00
487.70	354.00
488.07	360.00
488.43	363.00
488.80	358.00
489.16	356.00
489.53	356.00
489.89	358.00
490.26	345.00
490.62	360.00
490.99	369.00
491.35	366.00
491.72	365.00
492.08	365.00
492.45	357.00
492.81	369.00
493.18	358.00
493.54	367.00
493.90	376.00
494.27	370.00
494.63	369.00
495.00	368.00
495.36	367.00
495.73	376.00
496.09	373.00
496.45	372.00
496.82	382.00
497.18	369.00
497.55	381.00
497.91	373.00
498.27	372.00
498.64	373.00
499.00	385.00
499.37	377.00
499.73	386.00
500.09	373.00
500.46	373.00
500.82	370.00
501.18	383.00
501.55	375.00
501.91	389.00
502.28	380.00
502.64	385.00
