339.89	0.00
340.27	262.00
340.65	268.00
341.03	264.00
341.41	268.00
341.79	288.00
342.18	273.00
342.56	271.00
342.94	278.00
343.32	277.00
343.70	275.00
344.08	279.00
344.46	272.00
344.84	282.00
345.22	275.00
345.60	285.00
345.98	311.00
346.36	272.00
346.74	281.00
347.12	274.00
347.50	308.00
347.89	273.00
348.27	273.00
348.65	276.00
349.03	273.00
349.41	280.00
349.79	280.00
350.17	288.00
350.55	299.00
350.93	297.00
351.31	303.00
351.69	301.00
352.07	300.00
352.45	295.00
352.83	300.00
353.21	300.00
353.59	303.00
353.97	299.00
354.35	299.00
354.72	293.00
355.10	291.00
355.48	296.00
355.86	290.00
356.24	293.00
356.62	294.00
357.00	328.00
357.38	291.00
357.76	291.00
358.14	291.00
358.52	294.00
358.90	299.00
359.28	289.00
359.66	292.00
360.04	293.00
360.41	290.00
360.79	292.00
361.17	293.00
361.55	292.00
361.93	293.00
362.31	289.00
362.69	301.00
363.07	291.00
363.45	345.00
363.82	294.00
364.20	291.00
364.58	291.00
364.96	292.00
365.34	294.00
365.72	285.00
366.10	289.00
366.47	294.00
366.85	293.00
367.23	284.00
367.61	298.00
367.99	294.00
368.37	291.00
368.74	291.00
369.12	290.00
369.50	290.00
369.88	328.00
370.26	329.00
370.64	291.00
371.01	291.00
371.39	298.00
371.77	294.00
372.15	290.00
372.52	290.00
372.90	293.00
373.28	299.00
373.66	296.00
374.04	287.00
374.41	293.00
374.79	324.00
375.17	296.00
375.55	296.00
375.92	299.00
376.30	290.00
376.68	282.00
377.06	285.00
377.43	303.00
377.81	284.00
378.19	288.00
378.56	289.00
378.94	294.00
379.32	285.00
379.70	286.00
380.07	298.00
380.45	304.00
380.83	294.00
381.20	298.00
381.58	291.00
381.96	316.00
382.33	294.00
382.71	290.00
383.09	295.00
383.46	304.00
383.84	290.00
384.22	286.00
384.59	287.00
384.97	293.00
385.35	289.00
385.72	294.00
386.10	291.00
386.48	298.00
386.85	298.00
387.23	285.00
387.60	293.00
387.98	289.00
388.36	286.00
388.73	290.00
389.11	292.00
389.49	284.00
389.86	296.00
390.24	323.00
390.61	298.00
390.99	315.00
391.36	296.00
391.74	289.00
392.12	293.00
392.49	299.00
392.87	293.00
393.24	295.00
393.62	295.00
393.99	298.00
394.37	296.00
394.75	289.00
395.12	294.00
395.50	297.00
395.87	294.00
396.25	303.00
396.62	304.00
397.00	302.00
397.37	297.00
397.75	305.00
398.12	301.00
398.50	293.00
398.87	296.00
399.25	293.00
399.62	292.00
400.00	296.00
400.37	284.00
400.75	324.00
401.12	295.00
401.50	293.00
401.87	303.00
402.25	357.00
402.62	295.00
403.00	294.00
403.37	297.00
403.75	294.00
404.12	296.00
404.49	290.00
404.87	293.00
405.24	298.00
405.62	298.00
405.99	287.00
406.37	294.00
406.74	297.00
407.11	295.00
407.49	300.00
407.86	355.00
408.24	292.00
408.61	299.00
408.98	287.00
409.36	291.00
409.73	299.00
410.11	293.00
410.48	299.00
410.85	299.00
411.23	295.00
411.60	306.00
411.97	298.00
412.35	302.00
412.72	289.00
413.10	296.00
413.47	293.00
413.84	301.00
414.22	300.00
414.59	299.00
414.96	291.00
415.34	319.00
415.71	303.00
416.08	294.00
416.45	302.00
416.83	298.00
417.20	311.00
417.57	295.00
417.95	297.00
418.32	298.00
418.69	296.00
419.07	298.00
419.44	290.00
419.81	304.00
420.18	297.00
420.56	304.00
420.93	294.00
421.30	297.00
421.67	298.00
422.05	296.00
422.42	304.00
422.79	296.00
423.16	293.00
423.54	301.00
423.91	290.00
424.28	298.00
424.65	303.00
425.03	293.00
425.40	306.00
425.77	298.00
426.14	298.00
426.51	298.00
426.89	298.00
427.26	300.00
427.63	300.00
428.00	302.00
428.37	293.00
428.75	297.00
429.12	297.00
429.49	295.00
429.86	301.00
430.23	298.00
430.60	305.00
430.98	302.00
431.35	302.00
431.72	302.00
432.09	299.00
432.46	301.00
432.83	305.00
433.20	298.00
433.58	304.00
433.95	304.00
434.32	309.00
434.69	301.00
435.06	309.00
435.43	305.00
435.80	306.00
436.17	305.00
436.54	299.00
436.92	304.00
437.29	307.00
437.66	303.00
438.03	303.00
438.40	305.00
438.77	304.00
439.14	302.00
439.51	298.00
